,dateReferentiel,route,longueur,prD,depPrD,concessionPrD,absD,cumulD,xD,yD,zD,prF,depPrF,concessionPrF,absF,cumulF,xF,yF,zF,anneeMesureTrafic,typeComptageTrafic,TMJA,ratioPL,lonD,latD,lonF,latF
179,2018-01-01,A0006,4275,0,91,N,0,0,650377.75,6849789.2,0,12,91,N,690,4275,649016.85,6845768.84,0,2018,1.0,119468,10.0,2.3251258274357887,48.74630956751017,2.3070979982050446,48.71004488850433
180,2018-01-01,A0006,7815,12,91,N,690,4275,649016.85,6845768.84,0,20,91,N,515,12090,653843.75,6840115.86,0,2018,1.0,167166,8.7,2.3070979982050446,48.71004488850433,2.373306293460415,48.65956337347743
182,2018-01-01,A0006,595,23,91,N,910,15485,655870.7,6837408.02,0,24,91,N,500,16080,656303.45,6836997.6,0,2018,1.0,151436,11.5,2.401105293172772,48.63534900744113,2.4070199058077586,48.63168678451046
183,2018-01-01,A0006,2888,24,91,N,500,16080,656303.45,6836997.6,0,27,91,N,400,18968,658102.38,6834785.86,0,2018,1.0,151436,11.5,2.4070199058077586,48.63168678451046,2.4316472930271233,48.611911641906765
184,2018-01-01,A0006,450,27,91,N,400,18968,658102.38,6834785.86,0,27,91,N,850,19418,658278.05,6834370.64,0,2018,1.0,151436,11.5,2.4316472930271233,48.611911641906765,2.4340705913241436,48.608188134112325
185,2018-01-01,A0006,7084,27,91,N,850,19418,658278.05,6834370.64,0,34,91,N,930,26502,662347.16,6828716.42,0,2018,1.0,86836,9.8,2.4340705913241436,48.608188134112325,2.4897592201237417,48.55757722556685
188,2018-01-01,A0006,14517,46,77,C,483,38061,664551.84,6817517.89,0,61,77,C,0,52578,669801.59,6804358.68,0,2018,1.0,43978,11.65,2.520555903166135,48.45696304138868,2.592477090978671,48.33884169738239
189,2018-01-01,A0006,8690,61,77,C,0,52578,669801.59,6804358.68,0,69,77,C,690,61268,676332.01,6798994.3,0,2018,1.0,41474,11.76,2.592477090978671,48.33884169738239,2.680895562010898,48.290848246808004
190,2018-01-01,A0006,3129,69,77,C,690,61268,676332.01,6798994.3,0,72,77,C,819,64397,678714.6,6797010.73,0,2018,1.0,46199,12.37,2.680895562010898,48.290848246808004,2.713115773347681,48.273083674314876
191,2018-01-01,A0006,7855,72,77,C,819,64397,678714.6,6797010.73,0,80,77,C,674,72252,683288.21,6790675.32,0,2018,1.0,43035,12.72,2.713115773347681,48.273083674314876,2.7750017326875143,48.21621365633597
192,2018-01-01,A0006,10368,80,77,C,674,72252,683288.21,6790675.32,0,91,77,C,42,82620,691541.88,6784209.91,0,2018,1.0,26339,12.17,2.7750017326875143,48.21621365633597,2.886249732671759,48.158197352718204
193,2018-01-01,A0006,15173,91,77,C,42,82620,691541.88,6784209.91,0,106,45,C,215,97793,703630.24,6775827.96,0,2018,1.0,26339,12.17,2.886249732671759,48.158197352718204,3.0487522444614266,48.08281793398426
194,2018-01-01,A0006,3785,106,45,C,215,97793,703630.24,6775827.96,0,110,89,C,0,101578,706554.67,6773474.23,0,2018,1.0,26339,12.17,3.0487522444614266,48.08281793398426,3.087990577234173,48.0616146688468
195,2018-01-01,A0006,87,110,89,C,0,101578,706554.67,6773474.23,0,110,89,C,87,101665,706617.23,6773414.43,0,2018,1.0,26339,12.17,3.087990577234173,48.0616146688468,3.0888294854545886,48.0610759134006
196,2018-01-01,A0006,1013,110,89,C,87,101665,706617.23,6773414.43,0,111,89,C,100,102678,707355.2,6772723.95,0,2018,1.0,26275,12.75,3.0888294854545886,48.0610759134006,3.098724372780713,48.05485455800968
197,2018-01-01,A0006,17000,111,89,C,100,102678,707355.2,6772723.95,0,128,89,C,100,119678,718213.7,6759824.03,0,2018,1.0,35994,14.08,3.098724372780713,48.05485455800968,3.2439358594573022,47.93855477522737
198,2018-01-01,A0006,5450,128,89,C,100,119678,718213.7,6759824.03,0,133,89,C,550,125128,722437.23,6756727.16,0,2018,1.0,34294,14.49,3.2439358594573022,47.93855477522737,3.300343290649883,47.91055357379667
199,2018-01-01,A0006,2300,133,89,C,550,125128,722437.23,6756727.16,0,135,89,C,850,127428,724713.38,6756752.44,0,2018,1.0,34294,14.49,3.300343290649883,47.91055357379667,3.3308127630160094,47.91069921490883
200,2018-01-01,A0006,9450,135,89,C,850,127428,724713.38,6756752.44,0,145,89,C,300,136878,733325.07,6753330.61,0,2018,1.0,34294,14.49,3.3308127630160094,47.91069921490883,3.445827908993116,47.87952303996322
201,2018-01-01,A0006,5770,145,89,C,300,136878,733325.07,6753330.61,0,151,89,C,70,142648,738651.62,6751727.15,0,2018,1.0,34294,14.49,3.445827908993116,47.87952303996322,3.5169449835319044,47.864800224103526
202,2018-01-01,A0006,1705,151,89,C,70,142648,738651.62,6751727.15,0,152,89,C,775,144353,740181.12,6751123.51,0,2018,1.0,34294,14.49,3.5169449835319044,47.864800224103526,3.537345678822969,47.85927577224138
203,2018-01-01,A0006,625,152,89,C,775,144353,740181.12,6751123.51,0,153,89,C,400,144978,740739.65,6750766.53,0,2018,1.0,34294,14.49,3.537345678822969,47.85927577224138,3.544781778623261,47.85602862439899
204,2018-01-01,A0006,260,153,89,C,400,144978,740739.65,6750766.53,0,153,89,C,660,145238,741016.69,6750689.49,0,2018,1.0,34294,14.49,3.544781778623261,47.85602862439899,3.5484791590320732,47.855318028547984
205,2018-01-01,A0006,3900,153,89,C,660,145238,741016.69,6750689.49,0,157,89,C,560,149138,744823.76,6750291.47,0,2018,1.0,31847,15.18,3.5484791590320732,47.855318028547984,3.599345398832596,47.85148694992423
206,2018-01-01,A0006,30,157,89,C,560,149138,744823.76,6750291.47,0,157,89,C,590,149168,744848.21,6750274.79,0,2018,1.0,31847,15.18,3.599345398832596,47.85148694992423,3.5996706172344064,47.85133516492625
207,2018-01-01,A0006,7381,157,89,C,590,149168,744848.21,6750274.79,0,164,89,C,971,156549,748638.36,6744537.2,0,2018,1.0,31847,15.18,3.5996706172344064,47.85133516492625,3.6497157186118088,47.799428285508476
208,2018-01-01,A0006,769,164,89,C,971,156549,748638.36,6744537.2,0,165,89,C,740,157318,749343.5,6744237.7,0,2018,1.0,33326,15.08,3.6497157186118088,47.799428285508476,3.659101216100502,47.796680223375965
209,2018-01-01,A0006,1140,165,89,C,740,157318,749343.5,6744237.7,0,166,89,C,880,158458,750175.01,6743483.59,0,2018,1.0,33326,15.08,3.659101216100502,47.796680223375965,3.670122021754127,47.78983031812933
210,2018-01-01,A0006,23254,166,89,C,880,158458,750175.01,6743483.59,0,190,89,C,134,181712,766330.88,6729217.07,0,2018,1.0,33326,15.08,3.670122021754127,47.78983031812933,3.883746573964389,47.65999899958792
211,2018-01-01,A0006,19338,190,89,C,134,181712,766330.88,6729217.07,0,209,89,C,472,201050,774828.71,6713046.86,0,2018,1.0,33625,15.08,3.883746573964389,47.65999899958792,3.9942419019724693,47.51354817983162
212,2018-01-01,A0006,9728,209,89,C,472,201050,774828.71,6713046.86,0,219,89,C,200,210778,784048.85,6711347.62,0,2018,1.0,33059,14.07,3.9942419019724693,47.51354817983162,4.116414390797281,47.49714450635409
213,2018-01-01,A0006,16163,219,89,C,200,210778,784048.85,6711347.62,0,235,21,C,363,226941,798494.24,6704699.36,0,2018,1.0,33059,14.07,4.116414390797281,47.49714450635409,4.306797556225129,47.435310433467386
214,2018-01-01,A0006,29044,235,21,C,363,226941,798494.24,6704699.36,0,264,21,C,407,255985,817718.66,6684655.58,0,2018,1.0,33841,14.06,4.306797556225129,47.435310433467386,4.556559966193644,47.251763510581554
215,2018-01-01,A0006,20685,264,21,C,407,255985,817718.66,6684655.58,0,285,21,C,92,276670,829462.15,6669885.08,0,2018,1.0,29180,14.74,4.556559966193644,47.251763510581554,4.707571574837792,47.116630810637076
216,2018-01-01,A0006,15965,285,21,C,92,276670,829462.15,6669885.08,0,301,21,C,57,292635,840560.33,6661604.9,0,2018,1.0,29180,14.74,4.707571574837792,47.116630810637076,4.851341914277678,47.03985043093444
217,2018-01-01,A0006,2743,301,21,C,57,292635,840560.33,6661604.9,0,303,21,C,800,295378,842191.72,6659998.49,0,2018,1.0,33347,14.1,4.851341914277678,47.03985043093444,4.872319595371955,47.025045176556105
218,2018-01-01,A0006,800,303,21,C,800,295378,842191.72,6659998.49,0,304,21,C,600,296178,841965.1,6659252.6,0,2018,1.0,33347,14.1,4.872319595371955,47.025045176556105,4.869104235256855,47.0183799017707
219,2018-01-01,A0006,100,304,21,C,600,296178,841965.1,6659252.6,0,304,21,C,700,296278,841932.5,6659156.33,0,2018,1.0,70532,19.28,4.869104235256855,47.0183799017707,4.8686451963936275,47.017520339109474
220,2018-01-01,A0006,300,304,21,C,700,296278,841932.5,6659156.33,0,305,21,C,0,296578,841835.15,6658867.36,0,2018,1.0,70532,19.28,4.8686451963936275,47.017520339109474,4.8672740397622185,47.01494010279303
221,2018-01-01,A0006,1050,305,21,C,0,296578,841835.15,6658867.36,0,306,21,C,50,297628,841508.87,6657892.74,0,2018,1.0,70532,19.28,4.8672740397622185,47.01494010279303,4.862677507332548,47.006237069928616
222,2018-01-01,A0006,730,306,21,C,50,297628,841508.87,6657892.74,0,306,21,C,780,298358,841291.96,6657249.93,0,2018,1.0,70532,19.28,4.862677507332548,47.006237069928616,4.859624150499589,47.00049723958791
223,2018-01-01,A0006,7720,306,21,C,780,298358,841291.96,6657249.93,0,314,21,C,500,306078,838773.19,6650263.84,0,2018,1.0,65143,19.78,4.859624150499589,47.00049723958791,4.824361096923251,46.938144199369546
224,2018-01-01,A0006,14470,314,21,C,500,306078,838773.19,6650263.84,0,328,71,C,970,320548,839206.2,6635427.66,0,2018,1.0,65143,19.78,4.824361096923251,46.938144199369546,4.825543181774044,46.804508664305985
225,2018-01-01,A0006,6160,328,71,C,970,320548,839206.2,6635427.66,0,335,71,C,130,326708,839818.76,6629511.23,0,2018,1.0,64250,21.29,4.825543181774044,46.804508664305985,4.831773824583853,46.751123883093484
226,2018-01-01,A0006,20290,335,71,C,130,326708,839818.76,6629511.23,0,355,71,C,420,346998,845450.78,6610714.48,0,2018,1.0,58951,17.96,4.831773824583853,46.751123883093484,4.899608157920159,46.58072325017177
227,2018-01-01,A0006,25480,355,71,C,420,346998,845450.78,6610714.48,0,380,71,C,900,372478,841156.7,6587108.23,0,2018,1.0,58206,18.0,4.899608157920159,46.58072325017177,4.836378801504287,46.36913413219971
228,2018-01-01,A0006,180,380,71,C,900,372478,841156.7,6587108.23,0,381,71,C,80,372658,841050.97,6586962.33,0,2018,1.0,59361,19.11,4.836378801504287,46.36913413219971,4.834959701358196,46.3678428359681
229,2018-01-01,A0006,1975,381,71,C,80,372658,841050.97,6586962.33,0,383,71,C,55,374633,840480.89,6585076.11,0,2018,1.0,59361,19.11,4.834959701358196,46.3678428359681,4.82697842513357,46.35098160389453
230,2018-01-01,A0006,8176,383,71,C,55,374633,840480.89,6585076.11,0,391,71,C,231,382809,837754.0,6577719.81,0,2018,1.0,51389,19.62,4.82697842513357,46.35098160389453,4.78935942600315,46.285319702987955
231,2018-01-01,A0006,12639,391,71,C,231,382809,837754.0,6577719.81,0,403,71,C,870,395448,836524.77,6565504.37,0,2018,1.0,60580,19.27,4.78935942600315,46.285319702987955,4.76984184121118,46.17559936274189
232,2018-01-01,A0006,8630,403,71,C,870,395448,836524.77,6565504.37,0,412,69,C,500,404078,835243.57,6557165.93,0,2018,1.0,60580,19.27,4.76984184121118,46.17559936274189,4.750842034277042,46.10078860935195
233,2018-01-01,A0006,8950,412,69,C,500,404078,835243.57,6557165.93,0,421,69,C,450,413028,833434.78,6548516.71,0,2018,1.0,69469,17.3,4.750842034277042,46.10078860935195,4.724987532271513,46.02328051779173
234,2018-01-01,A0006,5090,421,69,C,450,413028,833434.78,6548516.71,0,426,69,C,540,418118,834397.47,6543601.12,0,2018,1.0,72960,16.76,4.724987532271513,46.02328051779173,4.73603189493353,45.978836672539536
235,2018-01-01,A0006,5560,426,69,C,540,418118,834397.47,6543601.12,0,432,69,C,100,423678,833876.81,6538669.37,0,2018,1.0,90802,14.64,4.73603189493353,45.978836672539536,4.727914807616677,45.9345401363149
242,2018-01-01,A0007,1025,6,69,N,155,6222,842815.69,6512880.2,0,7,69,N,170,7247,843448.06,6512130.2,0,2018,1.0,148668,7.9,4.835510371561577,45.7005541350671,4.843409844567646,45.69366968908756
243,2018-01-01,A0007,334,7,69,N,170,7247,843448.06,6512130.2,0,7,69,N,504,7581,843610.6,6511843.46,0,2018,1.0,148668,7.9,4.843409844567646,45.69366968908756,4.845411738198031,45.69105415883758
244,2018-01-01,A0007,5799,7,69,N,504,7581,843610.6,6511843.46,0,13,69,N,350,13380,842344.16,6506404.82,0,2018,1.0,148668,7.9,4.845411738198031,45.69105415883758,4.827526493879941,45.642358588975256
245,2018-01-01,A0007,6720,13,69,N,350,13380,842344.16,6506404.82,0,20,69,N,66,20100,840219.1,6500318.34,0,2018,1.0,99150,8.0,4.827526493879941,45.642358588975256,4.798473313116923,45.588004899108356
246,2018-01-01,A0007,264,20,69,N,66,20100,840219.1,6500318.34,0,20,69,N,330,20364,840302.41,6500067.28,0,2018,1.0,99150,8.0,4.798473313116923,45.588004899108356,4.799468120410079,45.58572766054715
247,2018-01-01,A0007,10245,6,38,C,0,20364,843170.65,6487932.34,0,16,38,C,245,30609,841286.89,6478245.59,0,2018,1.0,74367,19.34,4.832630487605587,45.475891066613116,4.805691273099955,45.38907981841674
248,2018-01-01,A0007,7385,16,38,C,245,30609,841286.89,6478245.59,0,23,38,C,630,37994,841946.36,6471025.19,0,2018,1.0,75415,19.2,4.805691273099955,45.38907981841674,4.811999344006021,45.32394496536203
249,2018-01-01,A0007,2650,23,38,C,630,37994,841946.36,6471025.19,0,26,38,C,280,40644,842482.22,6468533.76,0,2018,1.0,69049,19.23,4.811999344006021,45.32394496536203,4.818105230558996,45.30140615365578
250,2018-01-01,A0007,6830,26,38,C,280,40644,842482.22,6468533.76,0,33,26,C,110,47474,844175.33,6462275.29,0,2018,1.0,69049,19.23,4.818105230558996,45.30140615365578,4.837843546390217,45.24471500934308
251,2018-01-01,A0007,1290,33,26,C,110,47474,844175.33,6462275.29,0,34,26,C,400,48764,844934.21,6461269.04,0,2018,1.0,69049,19.23,4.837843546390217,45.24471500934308,4.847213669842268,45.235497494141875
252,2018-01-01,A0007,20706,34,26,C,400,48764,844934.21,6461269.04,0,55,26,C,106,69470,847309.67,6442597.33,0,2018,1.0,69049,19.23,4.847213669842268,45.235497494141875,4.8718378468145085,45.06691865267444
253,2018-01-01,A0007,10733,55,26,C,106,69470,847309.67,6442597.33,0,65,26,C,839,80203,848666.22,6432135.15,0,2018,1.0,68510,19.05,4.8718378468145085,45.06691865267444,4.885894268205696,44.97245540457895
254,2018-01-01,A0007,3261,65,26,C,839,80203,848666.22,6432135.15,0,69,26,C,100,83464,849064.39,6428893.52,0,2018,1.0,63151,20.56,4.885894268205696,44.97245540457895,4.889959246678266,44.94319157940391
255,2018-01-01,A0007,"4668,1",69,26,C,100,83464,849064.39,6428893.52,0,73,26,C,"768,1","88132,1",848029.25,6424352.78,0,2018,1.0,63151,20.56,4.889959246678266,44.94319157940391,4.875472716784464,44.90254264314528
256,2018-01-01,A0007,"1,9",73,26,C,"768,1","88132,1",848029.25,6424352.78,0,73,26,C,770,88134,848028.98,6424350.86,0,2018,1.0,63151,20.56,4.875472716784464,44.90254264314528,4.875468719616948,44.90252541905646
257,2018-01-01,A0007,18505,73,26,C,770,88134,848028.98,6424350.86,0,92,26,C,275,106639,841979.92,6408158.15,0,2018,1.0,83950,16.66,4.875468719616948,44.90252541905646,4.794195765373834,44.75804266933527
258,2018-01-01,A0007,9927,92,26,C,275,106639,841979.92,6408158.15,0,102,26,C,202,116566,842441.09,6398504.77,0,2018,1.0,79726,17.21,4.794195765373834,44.75804266933527,4.7972454516176954,44.6710621306595
259,2018-01-01,A0007,22431,102,26,C,202,116566,842441.09,6398504.77,0,124,26,C,633,138997,840496.9,6377353.4,0,2018,1.0,72863,17.92,4.7972454516176954,44.6710621306595,4.766752717397676,44.48109168345655
260,2018-01-01,A0007,17977,124,26,C,633,138997,840496.9,6377353.4,0,142,26,C,610,156974,838696.36,6360045.49,0,2018,1.0,71724,17.74,4.766752717397676,44.48109168345655,4.739324869080591,44.32568803458568
261,2018-01-01,A0007,3730,142,26,C,610,156974,838696.36,6360045.49,0,146,84,C,340,160704,839253.27,6356460.91,0,2018,1.0,71724,17.74,4.739324869080591,44.32568803458568,4.745313113849446,44.29331912783363
262,2018-01-01,A0007,16490,146,84,C,340,160704,839253.27,6356460.91,0,162,84,C,830,177194,841060.29,6342366.05,0,2018,1.0,73478,17.61,4.745313113849446,44.29331912783363,4.764007856245057,44.166120911154074
263,2018-01-01,A0007,1970,162,84,C,830,177194,841060.29,6342366.05,0,164,84,C,800,179164,841882.62,6340586.58,0,2018,1.0,81475,17.55,4.764007856245057,44.166120911154074,4.773788130200238,44.14994267830516
264,2018-01-01,A0007,1717,164,84,C,800,179164,841882.62,6340586.58,0,166,84,C,517,180881,842652.36,6339067.55,0,2018,1.0,81475,17.55,4.773788130200238,44.14994267830516,4.7829792663965565,44.136117914378154
265,2018-01-01,A0007,"0,2",166,84,C,517,180881,842652.36,6339067.55,0,166,84,C,"517,2","180881,2",842652.49,6339067.4,0,2018,1.0,81475,17.55,4.7829792663965565,44.136117914378154,4.7829808483582825,44.1361165382163
266,2018-01-01,A0007,"241,8",166,84,C,"517,2","180881,2",842652.49,6339067.4,0,166,84,C,759,181123,842816.01,6338889.74,0,2018,1.0,81475,17.55,4.7829808483582825,44.1361165382163,4.7849737643011965,44.13448465437883
267,2018-01-01,A0007,"221,3",166,84,C,759,181123,842816.01,6338889.74,0,166,84,C,"980,3","181344,3",842966.64,6338728.07,0,2018,1.0,55170,14.52,4.7849737643011965,44.13448465437883,4.786810042301182,44.132999243209696
268,2018-01-01,A0007,"417,7",166,84,C,"980,3","181344,3",842966.64,6338728.07,0,167,84,C,398,181762,843250.4,6338422.15,0,2018,1.0,55170,14.52,4.786810042301182,44.132999243209696,4.790268615301328,44.13018865257554
269,2018-01-01,A0007,5042,167,84,C,398,181762,843250.4,6338422.15,0,172,84,C,440,186804,847540.51,6336266.39,0,2018,1.0,54857,14.55,4.790268615301328,44.13018865257554,4.843236181247283,44.10990252581322
270,2018-01-01,A0007,16040,172,84,C,440,186804,847540.51,6336266.39,0,188,84,C,480,202844,851838.51,6322008.04,0,2018,1.0,53433,13.41,4.843236181247283,44.10990252581322,4.892642366964498,43.98069632468887
271,2018-01-01,A0007,9640,188,84,C,480,202844,851838.51,6322008.04,0,198,84,C,120,212484,853885.57,6312777.69,0,2018,1.0,60850,12.93,4.892642366964498,43.98069632468887,4.915358395058442,43.89720694492365
272,2018-01-01,A0007,1355,198,84,C,120,212484,853885.57,6312777.69,0,199,84,C,475,213839,854505.45,6311612.22,0,2018,1.0,58834,12.9,4.915358395058442,43.89720694492365,4.922717622461537,43.88658602401537
273,2018-01-01,A0007,12385,199,84,C,475,213839,854505.45,6311612.22,0,211,13,C,860,226224,863613.14,6303922.66,0,2018,1.0,58834,12.9,4.922717622461537,43.88658602401537,5.033544172720445,43.815355480007334
274,2018-01-01,A0007,9330,211,13,C,860,226224,863613.14,6303922.66,0,221,13,C,190,235554,868110.26,6296015.09,0,2018,1.0,66916,13.5,5.033544172720445,43.815355480007334,5.0868162600095035,43.74316606883153
275,2018-01-01,A0007,9790,221,13,C,190,235554,868110.26,6296015.09,0,230,13,C,980,245344,869693.31,6286551.61,0,2018,1.0,64531,13.64,5.0868162600095035,43.74316606883153,5.103329577311862,43.657663411409196
276,2018-01-01,A0007,4006,230,13,C,980,245344,869693.31,6286551.61,0,234,13,C,986,249350,871825.02,6283178.85,0,2018,1.0,62736,13.96,5.103329577311862,43.657663411409196,5.128612482849655,43.62681262515315
277,2018-01-01,A0007,"9391,4",234,13,C,986,249350,871825.02,6283178.85,0,244,13,C,"377,4","258741,4",878820.59,6277480.69,0,2018,1.0,94121,12.79,5.128612482849655,43.62681262515315,5.213252796558473,43.573831696673984
278,2018-01-01,A0007,"259,6",244,13,C,"377,4","258741,4",878820.59,6277480.69,0,244,13,C,637,259001,878966.53,6277266.5,0,2018,1.0,94121,12.79,5.213252796558473,43.573831696673984,5.2149837965717305,43.571868471942985
279,2018-01-01,A0007,1393,244,13,C,637,259001,878966.53,6277266.5,0,246,13,C,30,260394,879961.4,6276338.49,0,2018,1.0,94121,12.79,5.2149837965717305,43.571868471942985,5.2269664802441955,43.56327032491021
280,2018-01-01,A0007,622,246,13,C,30,260394,879961.4,6276338.49,0,246,13,C,652,261016,880175.51,6275754.72,0,2018,1.0,41508,12.41,5.2269664802441955,43.56327032491021,5.229410711910947,43.55796565488035
281,2018-01-01,A0007,7220,246,13,C,652,261016,880175.51,6275754.72,0,0,13,N,0,268236,881107.2,6269235.08,0,2018,1.0,41508,12.41,5.229410711910947,43.55796565488035,5.238646384171166,43.499093570142
291,2018-01-01,A0008,1210,0,13,C,0,0,879950.89,6276365.3,0,1,13,C,210,1210,880490.89,6275246.38,0,2018,1.0,64352,12.31,5.226845844947464,43.56351411605361,5.233133164488628,43.55331359030164
297,2018-01-01,A0008,922,28,13,C,413,28413,905180.37,6268345.87,0,29,13,C,335,29335,906043.68,6268076.38,0,2018,1.0,75488,11.92,5.535666814418158,43.48455031493238,5.546221066071657,43.48187710063629
298,2018-01-01,A0008,680,29,13,C,335,29335,906043.68,6268076.38,0,30,13,C,15,30015,906722.47,6268059.21,0,2018,1.0,75488,11.92,5.546221066071657,43.48187710063629,5.5545966286786905,43.481525489049254
299,2018-01-01,A0008,666,30,13,C,15,30015,906722.47,6268059.21,0,30,13,C,681,30681,907393.27,6268065.01,0,2018,1.0,75488,11.92,5.5545966286786905,43.481525489049254,5.562882631010394,43.48138211304181
300,2018-01-01,A0008,12545,30,13,C,681,30681,907393.27,6268065.01,0,43,13,C,226,43226,919668.19,6268020.31,0,2018,1.0,46876,14.82,5.562882631010394,43.48138211304181,5.714436033188645,43.47729046772111
301,2018-01-01,A0008,3524,43,13,C,226,43226,919668.19,6268020.31,0,46,83,C,750,46750,923056.32,6268311.64,0,2018,1.0,46876,14.82,5.714436033188645,43.47729046772111,5.756394968751703,43.4788541872504
302,2018-01-01,A0008,4401,46,83,C,750,46750,923056.32,6268311.64,0,51,83,C,151,51151,927249.46,6267707.79,0,2018,1.0,48275,15.06,5.756394968751703,43.4788541872504,5.807902745145671,43.47209589109284
303,2018-01-01,A0008,410,51,83,C,151,51151,927249.46,6267707.79,0,51,83,C,561,51561,927657.15,6267750.36,0,2018,1.0,48275,15.06,5.807902745145671,43.47209589109284,5.812954651063866,43.472348122647276
304,2018-01-01,A0008,6119,51,83,C,561,51561,927657.15,6267750.36,0,57,83,C,680,57680,933341.32,6265688.64,0,2018,1.0,48275,15.06,5.812954651063866,43.472348122647276,5.882197760484349,43.451967582700156
305,2018-01-01,A0008,547,57,83,C,680,57680,933341.32,6265688.64,0,58,83,C,227,58227,933792.53,6265379.58,0,2018,1.0,45647,15.55,5.882197760484349,43.451967582700156,5.887626536268858,43.44904064556874
306,2018-01-01,A0008,15536,58,83,C,227,58227,933792.53,6265379.58,0,73,83,C,763,73763,948406.6,6262889.18,0,2018,1.0,45647,15.55,5.887626536268858,43.44904064556874,6.066758112771594,43.42169545328574
